"ID","Title","Body HTML","Vendor","Type","Status","Published","Image Src","Image Position","Variant Inventory Item ID","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Position","Variant SKU","Variant Barcode","Variant Image","Variant Weight","Variant Weight Unit","Variant Price","Variant Compare At Price","Variant Taxable","Variant Tax Code","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Requires Shipping","Variant Inventory Qty","Variant Inventory Adjust","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: custom.min-qty [number_integer]","Metafield: custom.in_catalog [boolean]","Variant Metafield: custom.in_catalog [boolean]","Variant Metafield: harmonized_system_code [string]"
"8919127327034","Black Button Pins - Sea Animals","","Zootility","Personal Goods","Archived","false","","","49484860096826","47464757985594","MERGE","Design","Dungeness Crab","","","","","4","PG-BBP-S4","816265023285","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127327034","Black Button Pins - Sea Animals","","Zootility","Personal Goods","Archived","false","","","49484860129594","47464758018362","MERGE","Design","Humpback Whale","","","","","5","PG-BBP-S5","816265023292","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127327034","Black Button Pins - Sea Animals","","Zootility","Personal Goods","Archived","false","","","49484860162362","47464758051130","MERGE","Design","Lobster","","","","","6","PG-BBP-S6","816265023308","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127327034","Black Button Pins - Sea Animals","","Zootility","Personal Goods","Archived","false","","","49484860195130","47464758083898","MERGE","Design","Narhwal","","","","","7","PG-BBP-S7","816265023315","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127327034","Black Button Pins - Sea Animals","","Zootility","Personal Goods","Archived","false","","","49484860227898","47464758116666","MERGE","Design","Octopus","","","","","8","PG-BBP-S8","816265023339","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127327034","Black Button Pins - Sea Animals","","Zootility","Personal Goods","Archived","false","","","49484860260666","47464758149434","MERGE","Design","Oyster","","","","","9","PG-BBP-S9","816265023346","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127327034","Black Button Pins - Sea Animals","","Zootility","Personal Goods","Archived","false","","","49484860293434","47464758182202","MERGE","Design","Sailfish","","","","","10","PG-BBP-S11","816265023360","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127327034","Black Button Pins - Sea Animals","","Zootility","Personal Goods","Archived","false","","","49484860326202","47464758214970","MERGE","Design","Sea Turtle","","","","","11","PG-BBP-S12","816265023377","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127327034","Black Button Pins - Sea Animals","","Zootility","Personal Goods","Archived","false","","","49484860358970","47464758247738","MERGE","Design","Striped Bass","","","","","12","PG-BBP-S13","816265023384","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127327034","Black Button Pins - Sea Animals","","Zootility","Personal Goods","Archived","false","","","49484860391738","47464758280506","MERGE","Design","Swordfish","","","","","13","PG-BBP-S14","816265023391","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127327034","Black Button Pins - Sea Animals","","Zootility","Personal Goods","Archived","false","","","49484860424506","47464758313274","MERGE","Design","Yellowfin Tuna","","","","","14","PG-BBP-S15","816265023407","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127392570","Black Button Pins - Woodland Animals","","Zootility","Personal Goods","Archived","false","","","49484860490042","47464758378810","MERGE","Design","Bear","","","","","1","PG-BBP-W1","816265023414","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","6","false","false",""
"8919127392570","Black Button Pins - Woodland Animals","","Zootility","Personal Goods","Archived","false","","","49484860522810","47464758411578","MERGE","Design","Beaver","","","","","2","PG-BBP-W2","816265023421","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127392570","Black Button Pins - Woodland Animals","","Zootility","Personal Goods","Archived","false","","","49484860555578","47464758444346","MERGE","Design","Deer","","","","","3","PG-BBP-W3","816265023438","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127392570","Black Button Pins - Woodland Animals","","Zootility","Personal Goods","Archived","false","","","49484860588346","47464758477114","MERGE","Design","Duck","","","","","4","PG-BBP-W4","816265023445","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127392570","Black Button Pins - Woodland Animals","","Zootility","Personal Goods","Archived","false","","","49484860621114","47464758509882","MERGE","Design","Fox","","","","","5","PG-BBP-W5","816265023452","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127458106","Black Button Pins - Pop Culture","","Zootility","Personal Goods","Archived","false","","","49484860686650","47464758575418","MERGE","Design","Treat People With Kindness","","","","","1","PG-BBP-P1","816265023476","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","6","false","false",""
"8919127458106","Black Button Pins - Pop Culture","","Zootility","Personal Goods","Archived","false","","","49484860719418","47464758608186","MERGE","Design","Started From The Bottom","","","","","2","PG-BBP-P2","816265023483","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127458106","Black Button Pins - Pop Culture","","Zootility","Personal Goods","Archived","false","","","49484860752186","47464758640954","MERGE","Design","Rolling In The Deep","","","","","3","PG-BBP-P3","816265023490","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127458106","Black Button Pins - Pop Culture","","Zootility","Personal Goods","Archived","false","","","49484860784954","47464758673722","MERGE","Design","Shake It Off","","","","","4","PG-BBP-P4","816265023506","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127458106","Black Button Pins - Pop Culture","","Zootility","Personal Goods","Archived","false","","","49484860817722","47464758706490","MERGE","Design","I Woke Up Like This","","","","","5","PG-BBP-P5","816265023520","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127458106","Black Button Pins - Pop Culture","","Zootility","Personal Goods","Archived","false","","","49484860850490","47464758739258","MERGE","Design","Bad Guy Vibes","","","","","6","PG-BBP-P6","816265023537","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127458106","Black Button Pins - Pop Culture","","Zootility","Personal Goods","Archived","false","","","49484860883258","47464758772026","MERGE","Design","100% That B","","","","","7","PG-BBP-P7","816265023544","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127458106","Black Button Pins - Pop Culture","","Zootility","Personal Goods","Archived","false","","","49484860916026","47464758804794","MERGE","Design","Mando Mode","","","","","8","PG-BBP-P8","816265023568","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127458106","Black Button Pins - Pop Culture","","Zootility","Personal Goods","Archived","false","","","49484860948794","47464758837562","MERGE","Design","Don't Start Now","","","","","9","PG-BBP-P9","816265023575","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127458106","Black Button Pins - Pop Culture","","Zootility","Personal Goods","Archived","false","","","49484860981562","47464758870330","MERGE","Design","Shine Bright Like A Diamond","","","","","10","PG-BBP-P10","816265023704","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127523642","Black Button Pins - Trendy","","Zootility","Personal Goods","Archived","false","","","49484861047098","47464758935866","MERGE","Design","Explore More","","","","","1","PG-BBP-T2","816265023728","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","6","false","false",""
"8919127523642","Black Button Pins - Trendy","","Zootility","Personal Goods","Archived","false","","","49484861079866","47464758968634","MERGE","Design","Be Kind, Unwind","","","","","2","PG-BBP-T3","816265023742","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127523642","Black Button Pins - Trendy","","Zootility","Personal Goods","Archived","false","","","49484861112634","47464759001402","MERGE","Design","Wanderlust Warrior","","","","","3","PG-BBP-T4","816265023759","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127523642","Black Button Pins - Trendy","","Zootility","Personal Goods","Archived","false","","","49484861145402","47464759034170","MERGE","Design","Bookworm Battalion","","","","","4","PG-BBP-T5","816265023766","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127523642","Black Button Pins - Trendy","","Zootility","Personal Goods","Archived","false","","","49484861178170","47464759066938","MERGE","Design","Peace, Love, & Hiking","","","","","5","PG-BBP-T6","816265023773","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127523642","Black Button Pins - Trendy","","Zootility","Personal Goods","Archived","false","","","49484861210938","47464759099706","MERGE","Design","Java Junkie","","","","","6","PG-BBP-T7","816265023780","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127523642","Black Button Pins - Trendy","","Zootility","Personal Goods","Archived","false","","","49484861243706","47464759132474","MERGE","Design","Space Dreamer","","","","","7","PG-BBP-T8","816265023797","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127523642","Black Button Pins - Trendy","","Zootility","Personal Goods","Archived","false","","","49484861276474","47464759165242","MERGE","Design","Urban Explorer","","","","","8","PG-BBP-T9","816265023803","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127523642","Black Button Pins - Trendy","","Zootility","Personal Goods","Archived","false","","","49484861309242","47464759198010","MERGE","Design","Music Is My Map","","","","","9","PG-BBP-T10","816265023810","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127523642","Black Button Pins - Trendy","","Zootility","Personal Goods","Archived","false","","","49484861342010","47464759230778","MERGE","Design","Fitness Fanatic","","","","","10","PG-BBP-T11","816265023827","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127523642","Black Button Pins - Trendy","","Zootility","Personal Goods","Archived","false","","","49484861374778","47464759263546","MERGE","Design","Smile Spreader","","","","","11","PG-BBP-T12","816265023834","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127621946","Black Button Pins - Hobbies","","Zootility","Personal Goods","Archived","false","","","49484861473082","47464759361850","MERGE","Design","Photography","","","","","1","PG-BBP-H1","816265023841","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","6","false","false",""
"8919127621946","Black Button Pins - Hobbies","","Zootility","Personal Goods","Archived","false","","","49484861505850","47464759394618","MERGE","Design","Gardening","","","","","2","PG-BBP-H2","816265023858","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127621946","Black Button Pins - Hobbies","","Zootility","Personal Goods","Archived","false","","","49484861538618","47464759427386","MERGE","Design","Writing","","","","","3","PG-BBP-H3","816265023865","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127621946","Black Button Pins - Hobbies","","Zootility","Personal Goods","Archived","false","","","49484861571386","47464759460154","MERGE","Design","Dance","","","","","4","PG-BBP-H4","816265023872","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127621946","Black Button Pins - Hobbies","","Zootility","Personal Goods","Archived","false","","","49484861604154","47464759492922","MERGE","Design","Drawing","","","","","5","PG-BBP-H5","816265023889","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127621946","Black Button Pins - Hobbies","","Zootility","Personal Goods","Archived","false","","","49484861636922","47464759525690","MERGE","Design","Painting","","","","","6","PG-BBP-H6","816265023896","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127621946","Black Button Pins - Hobbies","","Zootility","Personal Goods","Archived","false","","","49484861669690","47464759558458","MERGE","Design","Cooking","","","","","7","PG-BBP-H7","816265023902","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127621946","Black Button Pins - Hobbies","","Zootility","Personal Goods","Archived","false","","","49484861702458","47464759591226","MERGE","Design","Video Game","","","","","8","PG-BBP-H8","816265023919","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484861767994","47464759656762","MERGE","Design","Basketball","","","","","1","PG-BBP-A1","816265023926","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","6","false","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484861800762","47464759689530","MERGE","Design","Tennis","","","","","2","PG-BBP-A2","816265023988","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484861833530","47464759722298","MERGE","Design","Golf","","","","","3","PG-BBP-A3","816265023995","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484861866298","47464759755066","MERGE","Design","Soccer","","","","","4","PG-BBP-A4","816265024008","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484861899066","47464759787834","MERGE","Design","Baseball","","","","","5","PG-BBP-A5","816265024015","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484861931834","47464759820602","MERGE","Design","Hockey","","","","","6","PG-BBP-A6","816265024046","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484861964602","47464759853370","MERGE","Design","Yoga","","","","","7","PG-BBP-A7","816265024077","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484861997370","47464759886138","MERGE","Design","Pilates","","","","","8","PG-BBP-A8","816265024084","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484862030138","47464759918906","MERGE","Design","Hiking","","","","","9","PG-BBP-A9","816265024091","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484862062906","47464759951674","MERGE","Design","Biking","","","","","10","PG-BBP-A10","816265024107","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484862095674","47464759984442","MERGE","Design","Martial Arts","","","","","11","PG-BBP-A11","816265024114","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484862128442","47464760017210","MERGE","Design","Meditation","","","","","12","PG-BBP-A12","816265024138","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484862161210","47464760049978","MERGE","Design","Cross Fit","","","","","13","PG-BBP-A13","816265024145","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484862193978","47464760082746","MERGE","Design","Running","","","","","14","PG-BBP-A14","816265024152","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127687482","Black Button Pins - Activities","","Zootility","Personal Goods","Archived","false","","","49484862226746","47464760115514","MERGE","Design","Swimming","","","","","15","PG-BBP-A15","816265024206","","0.0","lb","3.00","7.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862292282","47464760181050","MERGE","Design","Bald Eagle","","","","","1","LG-BWM-B1","816265024220","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","6","false","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862325050","47464760213818","MERGE","Design","Barn Owl","","","","","2","LG-BWM-B2","816265024312","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862357818","47464760246586","MERGE","Design","Black Capped Chickadee","","","","","3","LG-BWM-B3","816265024329","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862390586","47464760279354","MERGE","Design","Blue Jay","","","","","4","LG-BWM-B4","816265024336","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862423354","47464760312122","MERGE","Design","Cardinal","","","","","5","LG-BWM-B5","816265024343","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862456122","47464760344890","MERGE","Design","Great Horned Owl","","","","","6","LG-BWM-B9","816265024350","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862488890","47464760377658","MERGE","Design","Red Tailed Hawk","","","","","7","LG-BWM-B12","816265024367","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862521658","47464760410426","MERGE","Design","Ruby Throated Hummingbird","","","","","8","LG-BWM-B14","816265024398","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862554426","47464760443194","MERGE","Design","Screech Owl","","","","","9","LG-BWM-B15","816265024404","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862587194","47464760475962","MERGE","Design","Snow Owl","","","","","10","LG-BWM-B16","816265024411","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862619962","47464760508730","MERGE","Design","American Shorthair Cat","","","","","11","LG-BWM-C1","816265024435","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862652730","47464760541498","MERGE","Design","Bigfoot","","","","","12","LG-BWM-X2","816265024442","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862685498","47464760574266","MERGE","Design","British Shorthair Cat","","","","","13","LG-BWM-C3","816265024459","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862718266","47464760607034","MERGE","Design","Exotic Shorthair Cat","","","","","14","LG-BWM-C4","816265024466","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862751034","47464760639802","MERGE","Design","Kitten","","","","","15","LG-BWM-C5","816265024473","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862783802","47464760672570","MERGE","Design","Maine Coon Cat","","","","","16","LG-BWM-C6","816265024480","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862816570","47464760705338","MERGE","Design","Persian Cat","","","","","17","LG-BWM-C7","816265024503","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862849338","47464760738106","MERGE","Design","Ragdoll Cat","","","","","18","LG-BWM-C8","816265024510","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862882106","47464760770874","MERGE","Design","Sasquatch","","","","","19","LG-BWM-X9","816265024527","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862914874","47464760803642","MERGE","Design","Siamese Cat","","","","","20","LG-BWM-C10","816265024534","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862947642","47464760836410","MERGE","Design","Skunk Ape","","","","","21","LG-BWM-X11","816265024541","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484862980410","47464760869178","MERGE","Design","Yeti","","","","","22","LG-BWM-X12","816265024558","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863013178","47464760901946","MERGE","Design","Austrlian Shepherd","","","","","23","LG-BWM-D1","816265024565","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863045946","47464760934714","MERGE","Design","Beagle","","","","","24","LG-BWM-D2","816265024589","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863078714","47464760967482","MERGE","Design","Boxer","","","","","25","LG-BWM-D3","816265024596","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863111482","47464761000250","MERGE","Design","Bulldog","","","","","26","LG-BWM-D4","816265024626","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863144250","47464761033018","MERGE","Design","Cavalier King Charles Spaniel","","","","","27","LG-BWM-D5","816265024633","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863177018","47464761065786","MERGE","Design","Dachshund","","","","","28","LG-BWM-D6","816265024640","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863209786","47464761098554","MERGE","Design","Doberman Pinscher","","","","","29","LG-BWM-D7","816265024664","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863242554","47464761131322","MERGE","Design","French Bulldog","","","","","30","LG-BWM-D8","816265024701","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863275322","47464761164090","MERGE","Design","German Shepherd","","","","","31","LG-BWM-D9","816265024718","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863308090","47464761196858","MERGE","Design","German Shorthaired Pointer","","","","","32","LG-BWM-D10","816265024749","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863340858","47464761229626","MERGE","Design","Golden Retriever","","","","","33","LG-BWM-D11","816265024756","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863373626","47464761262394","MERGE","Design","Labrador Retriever","","","","","34","LG-BWM-D12","816265024787","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863406394","47464761295162","MERGE","Design","Poodle","","","","","35","LG-BWM-D13","816265024794","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863439162","47464761327930","MERGE","Design","Rottweiler","","","","","36","LG-BWM-D14","816265024800","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863471930","47464761360698","MERGE","Design","Welsh Corgi","","","","","37","LG-BWM-D15","816265024824","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863504698","47464761393466","MERGE","Design","Yorkshire Terrier","","","","","38","LG-BWM-D16","816265024831","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863537466","47464761426234","MERGE","Design","Largemouth Bass","","","","","39","LG-BWM-F4","816265024848","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863570234","47464761459002","MERGE","Design","Trout","","","","","40","LG-BWM-F8","816265024855","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863603002","47464761491770","MERGE","Design","Dragonfly","","","","","41","LG-BWM-I1","816265024909","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863635770","47464761524538","MERGE","Design","Honeybee","","","","","42","LG-BWM-I2","816265024947","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863668538","47464761557306","MERGE","Design","Monarch","","","","","43","LG-BWM-I3","816265024954","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863701306","47464761590074","MERGE","Design","Black Elven Queen","","","","","44","LG-BWM-L1","816265024992","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863734074","47464761622842","MERGE","Design","Elven Queen","","","","","45","LG-BWM-L2","816265025050","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863766842","47464761655610","MERGE","Design","Black Fairy","","","","","46","LG-BWM-L3","816265025067","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
"8919127720250","Black Wooden Magnets","","Zootility","Name Drop","Archived","false","","","49484863799610","47464761688378","MERGE","Design","Fairy","","","","","47","LG-BWM-L4","816265025081","","0.0","lb","4.00","9.95","true","","","continue","manual","true","","","","","","","false",""
