Product ID,Variant ID,Product Name (Required),SKU (Required),Variant Name (Required),Option 1 Label,Option 2 Label,Option 3 Label,Option 1 Value,Option 2 Value,Option 3 Value,Product Type,"Barcode (UPC, GTIN, etc)",Minimum Order Quantity,Product Description,Wholesale Price,Retail Price,Online Ordering
46746265,98824044,Animal Bottle Opener Card,BG-AWO-JACK,Jackalope,Animal,,,Jackalope,,,Backyard & Bar,748252678621,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,11.95,false
46746265,98824023,Animal Bottle Opener Card,BG-AWO-LOBS,Lobster,Animal,,,Lobster,,,Backyard & Bar,816265026453,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746265,98824046,Animal Bottle Opener Card,BG-AWO-CRAB,Crab,Animal,,,Crab,,,Backyard & Bar,816265026200,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,11.95,false
46746265,98824031,Animal Bottle Opener Card,BG-AWO-ALLI,Alligator,Animal,,,Alligator,,,Backyard & Bar,816265029553,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,11.95,false
46746265,98824027,Animal Bottle Opener Card,BG-AWO-SALM,Salmon,Animal,,,Salmon,,,Backyard & Bar,816265021236,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,11.95,false
46746265,98824049,Animal Bottle Opener Card,BG-AWO-HHS,Hammerhead Shark,Animal,,,Hammerhead Shark,,,Backyard & Bar,816265024657,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,11.95,false
46746265,98824022,Animal Bottle Opener Card,BG-AWO-BUFF,Buffalo,Animal,,,Buffalo,,,Backyard & Bar,816265021267,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746265,98824030,Animal Bottle Opener Card,BG-AWO-GWSH,Great White Shark,Animal,,,Great White Shark,,,Backyard & Bar,816265026378,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746265,98824048,Animal Bottle Opener Card,BG-AWO-RAY,Mantaray,Animal,,,Mantaray,,,Backyard & Bar,748252680426,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,11.95,false
46746265,98824047,Animal Bottle Opener Card,BG-AWO-WHAL,Humpback Whale,Animal,,,Humpback Whale,,,Backyard & Bar,748252680426,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,11.95,false
46746265,98824045,Animal Bottle Opener Card,BG-AWO-BIGF,Bigfoot,Animal,,,Bigfoot,,,Backyard & Bar,816265025005,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746265,98824043,Animal Bottle Opener Card,BG-AWO-LOON,Loon,Animal,,,Loon,,,Backyard & Bar,816265026484,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746265,98824037,Animal Bottle Opener Card,BG-AWO-TROU,Trout,Animal,,,Trout,,,Backyard & Bar,816265023964,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746265,98824034,Animal Bottle Opener Card,BG-AWO-WOLF,Wolf,Animal,,,Wolf,,,Backyard & Bar,816265026439,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,11.95,false
46746265,98824032,Animal Bottle Opener Card,BG-AWO-ELK,Elk,Animal,,,Elk,,,Backyard & Bar,816265026446,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746265,98824025,Animal Bottle Opener Card,BG-AWO-DEER,Deer,Animal,,,Deer,,,Backyard & Bar,816265021205,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746265,98824029,Animal Bottle Opener Card,BG-AWO-GZBR,Grizzly Bear,Animal,,,Grizzly Bear,,,Backyard & Bar,816265021229,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,11.95,false
46746265,98824021,Animal Bottle Opener Card,BG-AWO-BKBR,Black Bear,Animal,,,Black Bear,,,Backyard & Bar,816265021212,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746265,98824020,Animal Bottle Opener Card,BG-AWO-MOOS,Moose,Animal,,,Moose,,,Backyard & Bar,816265021250,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746265,98824026,Animal Bottle Opener Card,BG-AWO-LHRN,Texas Long Horn,Animal,,,Texas Long Horn,,,Backyard & Bar,816265021328,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,11.95,false
46746265,98824024,Animal Bottle Opener Card,BG-AWO-BALD,Bald Eagle,Animal,,,Bald Eagle,,,Backyard & Bar,816265021403,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,11.95,false
46746265,98824019,Animal Bottle Opener Card,BG-AWO-BASS,Bass,Animal,,,Bass,,,Backyard & Bar,816265026460,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,11.95,false
46746265,100007717,Animal Bottle Opener Card,BG-AWO-WALL,Walleye,Animal,,,Walleye,,,Backyard & Bar,816265025821,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746265,100072985,Animal Bottle Opener Card,BG-AWO-ALPA,Alpaca,Animal,,,Alpaca,,,Backyard & Bar,850015006272,6,"<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746266,98824058,"""Beer & Friends"" Bottle Opener Card",BG-BFWO-KRAK,Let's Get Crack'en,Design,,,Let's Get Crack'en,,,Backyard & Bar,816265026101,6,"<p>Open bottle caps in style with funny cutout shapes. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,11.95,false
46746266,98824053,"""Beer & Friends"" Bottle Opener Card",BG-BFWO-BUCK,Get Buck Wild,Design,,,Get Buck Wild,,,Backyard & Bar,850015006661,6,"<p>Open bottle caps in style with funny cutout shapes. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746266,98824051,"""Beer & Friends"" Bottle Opener Card",BG-BFWO-BUZZ,Let's Get Buzzed,Design,,,Let's Get Buzzed,,,Backyard & Bar,850015006647,6,"<p>Open bottle caps in style with funny cutout shapes. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746266,98824055,"""Beer & Friends"" Bottle Opener Card",BG-BFWO-MERM,Drink Like A Fish,Design,,,Drink Like A Fish,,,Backyard & Bar,850015006692,6,"<p>Open bottle caps in style with funny cutout shapes. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746266,98824050,"""Beer & Friends"" Bottle Opener Card",BG-BFWO-BEER,Local Beer Hunter,Design,,,Local Beer Hunter,,,Backyard & Bar,748252679222,6,"<p>Open bottle caps in style with funny cutout shapes. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>",4.8,12.95,true
46746267,98824059,TekPets™ - Exotic,ZL-EXO-ALPA,Alpaca,Design,,,Alpaca,,,TekPets,816265021670,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages.&nbsp;Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo!&nbsp;<br>,5.0,9.95,true
46746267,98824062,TekPets™ - Exotic,ZL-EXO-PEAC,Peacock,Design,,,Peacock,,,TekPets,816265025173,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages.&nbsp;Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo!&nbsp;<br>,5.0,9.95,true
46746267,99126578,TekPets™ - Exotic,ZL-EXO-BAT,Bat,Design,,,Bat,,,TekPets,816265027870,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages.&nbsp;Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo!&nbsp;<br>,5.0,9.95,true
46746268,98824063,TekPets™ - Farm,ZL-FAR-COW,Cow,Design,,,Cow,,,TekPets,816265024183,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746268,98824066,TekPets™ - Farm,ZL-FAR-PIG,Pig,Design,,,Pig,,,TekPets,816265021755,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746268,98824068,TekPets™ - Farm,ZL-FAR-SHEE,Sheep,Design,,,Sheep,,,TekPets,816265021724,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746268,98824067,TekPets™ - Farm,ZL-FAR-ROOS,Rooster,Design,,,Rooster,,,TekPets,816265024213,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746268,98824065,TekPets™ - Farm,ZL-FAR-HORS,Horse,Design,,,Horse,,,TekPets,816265024176,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746268,98824064,TekPets™ - Farm,ZL-FAR-GOAT,Goat,Design,,,Goat,,,TekPets,816265021762,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746270,98824072,TekPets™ - Mountain,ZL-MOU-BUFF,Buffalo,Design,,,Buffalo,,,TekPets,816265023056,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746270,98824075,TekPets™ - Mountain,ZL-MOU-WOLF,Wolf,Design,,,Wolf,,,TekPets,816265024930,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746270,98824074,TekPets™ - Mountain,ZL-MOU-ELK,Elk,Design,,,Elk,,,TekPets,850015006555,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746270,99599302,TekPets™ - Mountain,ZL-MOU-REIN,Reindeer,Design,,,Reindeer,,,TekPets,816265028167,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746270,98824073,TekPets™ - Mountain,ZL-MOU-COYO,Coyote,Design,,,Coyote,,,TekPets,816265027795,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746271,98824070,TekPets™ - Mythical,ZL-MYT-ALIC,Alicorn,Design,,,Alicorn,,,TekPets,816265024862,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746271,98824076,TekPets™ - Mythical,ZL-MYT-BIGF,Bigfoot,Design,,,Bigfoot,,,TekPets,816265021731,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746271,98824078,TekPets™ - Mythical,ZL-MYT-MERM,Mermaid,Design,,,Mermaid,,,TekPets,748252679925,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746272,98824080,TekPets™ - Pets,ZL-PET-CAT,Cat,Design,,,Cat,,,TekPets,816265024985,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746272,98824081,TekPets™ - Pets,ZL-PET-DOG,Dog,Design,,,Dog,,,TekPets,816265025036,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746272,98824082,TekPets™ - Pets,ZL-PET-RABB,Rabbit,Design,,,Rabbit,,,TekPets,816265024923,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746274,98824084,TekPets™ - Sea,ZL-SEA-DOLP,Dolphin,Design,,,Dolphin,,,TekPets,816265029591,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746274,98824090,TekPets™ - Sea,ZL-SEA-WHAL,Whale,Design,,,Whale,,,TekPets,816265023469,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746274,98824089,TekPets™ - Sea,ZL-SEA-SHAR,Shark,Design,,,Shark,,,TekPets,816265023322,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746274,98824088,TekPets™ - Sea,ZL-SEA-SEAL,Seal,Design,,,Seal,,,TekPets,748252677822,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746274,98824087,TekPets™ - Sea,ZL-SEA-SEAT,Sea Turtle,Design,,,Sea Turtle,,,TekPets,816265021687,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746274,98824086,TekPets™ - Sea,ZL-SEA-OTTE,Otter,Design,,,Otter,,,TekPets,850015006579,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,false
46746274,98824085,TekPets™ - Sea,ZL-SEA-NARW,Narwhal,Design,,,Narwhal,,,TekPets,816265028938,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746274,98976268,TekPets™ - Sea,ZL-SEA-HUMP,Humpback Whale,Design,,,Humpback Whale,,,TekPets,816265020611,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746274,100207116,TekPets™ - Sea,ZL-SEA-LOBS,Lobster,Design,,,Lobster,,,TekPets,816265026286,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages. Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo! <br>,5.0,9.95,true
46746275,98824091,TekPets™ - Traditions,ZL-TRA-DALA,Dala Horse,Design,,,Dala Horse,,,TekPets,816265024671,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages.&nbsp;Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo!&nbsp;<br>,5.0,9.95,true
46746275,99575176,TekPets™ - Traditions,ZL-TRA-TURK,Holiday Turkey,Design,,,Holiday Turkey,,,TekPets,816265027856,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages.&nbsp;Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo!&nbsp;<br>,5.0,9.95,true
46746275,100175740,TekPets™ - Traditions,ZL-TRA-ELF,Holiday Elf,Design,,,Elf,,,TekPets,816265028204,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages.&nbsp;Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo!&nbsp;<br>,5.0,9.95,true
46746275,100175741,TekPets™ - Traditions,ZL-TRA-TREE,Holiday Tree,Design,,,Tree,,,TekPets,816265028181,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages.&nbsp;Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo!&nbsp;<br>,5.0,9.95,true
46746275,100175739,TekPets™ - Traditions,ZL-TRA-SNOW,Snow Man,Design,,,Snow,,,TekPets,816265028228,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages.&nbsp;Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo!&nbsp;<br>,5.0,9.95,true
46746276,98824096,TekPets™ - Zoo,ZL-ZOO-LION,Lion,Design,,,Lion,,,TekPets,816265024893,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages.&nbsp;Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo!&nbsp;<br>,5.0,9.95,true
46746276,98824093,TekPets™ - Zoo,ZL-ZOO-ELEP,Elephant,Design,,,Elephant,,,TekPets,816265029577,6,Wooden 3D puzzle toys for ages 6+. These build-your-own models are a blast to assemble and great to fidget with for all ages.&nbsp;Kids love coloring them in with color pencils or markers. The premium screw-set pivots make for sturdy re-positionable models.<br><br>- Fun buildable parent/kid activity<br>- Promotes spatial reasoning<br>- Collect all animals to have your own Zoo!&nbsp;<br>,5.0,9.95,true
